['price', 'hours', 'minute', 'seconds']
178.7, 13, 48, 46
178.45, 13, 48, 47
180.05, 13, 48, 48
179.45, 13, 48, 49
179.35, 13, 48, 50
180.15, 13, 48, 51
180.9, 13, 48, 52
179.35, 13, 48, 53
179.3, 13, 48, 54
177.3, 13, 48, 55
177.55, 13, 48, 56
177.95, 13, 48, 57
177.25, 13, 48, 58
178.1, 13, 48, 59
177.6, 13, 49, 0
178.5, 13, 49, 1
178.7, 13, 49, 2
179.4, 13, 49, 3
180.3, 13, 49, 4
180.55, 13, 49, 5
180.6, 13, 49, 7
180.0, 13, 49, 8
177.9, 13, 49, 9
178.6, 13, 49, 10
179.5, 13, 49, 11
179.45, 13, 49, 12
179.3, 13, 49, 13
178.65, 13, 49, 14
179.3, 13, 49, 15
178.55, 13, 49, 16
177.15, 13, 49, 17
177.85, 13, 49, 18
178.5, 13, 49, 19
179.3, 13, 49, 20
179.05, 13, 49, 21
179.05, 13, 49, 22
178.75, 13, 49, 23
178.75, 13, 49, 25
176.65, 13, 49, 26
177.25, 13, 49, 27
175.55, 13, 49, 28
175.55, 13, 49, 29
177.4, 13, 49, 30
177.6, 13, 49, 31
177.75, 13, 49, 32
176.55, 13, 49, 33
175.9, 13, 49, 34
175.55, 13, 49, 35
175.0, 13, 49, 36
175.15, 13, 49, 37
175.0, 13, 49, 38
176.15, 13, 49, 39
175.95, 13, 49, 40
176.6, 13, 49, 41
175.45, 13, 49, 42
178.0, 13, 49, 44
177.45, 13, 49, 45
176.75, 13, 49, 46
176.1, 13, 49, 47
176.1, 13, 49, 48
177.25, 13, 49, 49
176.85, 13, 49, 50
174.85, 13, 49, 51
174.85, 13, 49, 52
174.15, 13, 49, 53
175.05, 13, 49, 54
175.05, 13, 49, 55
174.1, 13, 49, 56
173.75, 13, 49, 57
174.9, 13, 49, 58
173.8, 13, 49, 59
174.55, 13, 50, 0
177.0, 13, 50, 1
177.0, 13, 50, 2
176.2, 13, 50, 4
176.05, 13, 50, 5
176.0, 13, 50, 6
176.2, 13, 50, 7
175.0, 13, 50, 8
175.5, 13, 50, 9
175.65, 13, 50, 10
174.55, 13, 50, 11
174.55, 13, 50, 12
176.0, 13, 50, 13
176.0, 13, 50, 14
176.2, 13, 50, 15
176.5, 13, 50, 16
177.1, 13, 50, 17
176.9, 13, 50, 18
176.9, 13, 50, 19
176.55, 13, 50, 20
177.25, 13, 50, 21
178.0, 13, 50, 23
178.7, 13, 50, 24
179.05, 13, 50, 25
180.2, 13, 50, 26
179.8, 13, 50, 27
178.75, 13, 50, 28
177.0, 13, 50, 29
177.6, 13, 50, 30
177.1, 13, 50, 31
177.1, 13, 50, 32
176.25, 13, 50, 33
176.8, 13, 50, 34
176.45, 13, 50, 35
177.35, 13, 50, 36
179.15, 13, 50, 37
179.4, 13, 50, 38
179.55, 13, 50, 39
178.85, 13, 50, 41
179.3, 13, 50, 42
178.2, 13, 50, 43
177.2, 13, 50, 44
176.0, 13, 50, 45
176.8, 13, 50, 46
176.65, 13, 50, 47
177.05, 13, 50, 48
176.6, 13, 50, 49
176.5, 13, 50, 50
176.95, 13, 50, 51
176.2, 13, 50, 52
176.25, 13, 50, 53
176.65, 13, 50, 54
176.05, 13, 50, 55
175.0, 13, 50, 56
175.45, 13, 50, 57
174.9, 13, 50, 58
175.35, 13, 50, 59
175.25, 13, 51, 0
175.2, 13, 51, 1
175.0, 13, 51, 2
175.25, 13, 51, 4
175.45, 13, 51, 5
175.15, 13, 51, 6
175.3, 13, 51, 7
175.5, 13, 51, 8
175.25, 13, 51, 9
176.7, 13, 51, 10
176.7, 13, 51, 11
175.4, 13, 51, 12
174.55, 13, 51, 13
174.35, 13, 51, 14
174.5, 13, 51, 15
174.5, 13, 51, 16
174.1, 13, 51, 17
173.95, 13, 51, 18
173.0, 13, 51, 19
172.65, 13, 51, 20
172.75, 13, 51, 21
172.9, 13, 51, 22
172.3, 13, 51, 23
172.5, 13, 51, 24
172.3, 13, 51, 25
170.4, 13, 51, 27
171.3, 13, 51, 28
169.75, 13, 51, 29
168.55, 13, 51, 30
169.05, 13, 51, 31
169.85, 13, 51, 32
169.15, 13, 51, 33
168.5, 13, 51, 34
167.65, 13, 51, 35
167.05, 13, 51, 36
166.9, 13, 51, 37
167.65, 13, 51, 38
167.1, 13, 51, 39
166.9, 13, 51, 40
166.1, 13, 51, 41
166.1, 13, 51, 42
165.25, 13, 51, 43
166.45, 13, 51, 44
167.25, 13, 51, 45
166.1, 13, 51, 46
168.1, 13, 51, 47
167.25, 13, 51, 48
167.45, 13, 51, 49
166.5, 13, 51, 51
167.25, 13, 51, 52
166.95, 13, 51, 53
167.4, 13, 51, 54
168.45, 13, 51, 55
166.5, 13, 51, 56
167.0, 13, 51, 57
166.0, 13, 51, 58
166.0, 13, 51, 59
166.55, 13, 52, 0
167.95, 13, 52, 1
167.15, 13, 52, 2
166.9, 13, 52, 3
167.35, 13, 52, 4
168.1, 13, 52, 5
167.55, 13, 52, 6
166.45, 13, 52, 7
166.4, 13, 52, 8
166.9, 13, 52, 9
167.4, 13, 52, 10
167.0, 13, 52, 11
168.3, 13, 52, 12
168.65, 13, 52, 14
169.95, 13, 52, 15
170.0, 13, 52, 16
168.7, 13, 52, 17
168.75, 13, 52, 18
169.8, 13, 52, 19
169.2, 13, 52, 20
168.55, 13, 52, 21
168.15, 13, 52, 22
169.0, 13, 52, 23
169.0, 13, 52, 24
169.65, 13, 52, 25
168.5, 13, 52, 26
166.8, 13, 52, 27
167.55, 13, 52, 28
168.15, 13, 52, 29
167.25, 13, 52, 30
167.35, 13, 52, 31
166.85, 13, 52, 32
166.15, 13, 52, 33
166.7, 13, 52, 34
167.4, 13, 52, 35
167.0, 13, 52, 37
166.15, 13, 52, 38
168.4, 13, 52, 39
168.25, 13, 52, 40
168.25, 13, 52, 41
167.9, 13, 52, 42
167.4, 13, 52, 43
168.0, 13, 52, 44
166.95, 13, 52, 45
166.3, 13, 52, 46
166.3, 13, 52, 47
166.3, 13, 52, 48
166.3, 13, 52, 49
167.2, 13, 52, 50
167.2, 13, 52, 51
167.2, 13, 52, 52
167.0, 13, 52, 53
166.9, 13, 52, 54
165.95, 13, 52, 55
166.1, 13, 52, 56
165.0, 13, 52, 57
165.5, 13, 52, 58
164.45, 13, 53, 0
164.6, 13, 53, 1
164.55, 13, 53, 2
164.45, 13, 53, 3
164.75, 13, 53, 4
166.0, 13, 53, 5
165.7, 13, 53, 6
166.05, 13, 53, 7
166.9, 13, 53, 8
167.3, 13, 53, 9
167.25, 13, 53, 10
167.3, 13, 53, 11
167.3, 13, 53, 12
168.05, 13, 53, 13
168.0, 13, 53, 14
167.4, 13, 53, 15
167.3, 13, 53, 16
166.5, 13, 53, 17
166.05, 13, 53, 18
165.1, 13, 53, 19
165.55, 13, 53, 20
166.1, 13, 53, 21
165.5, 13, 53, 23
165.5, 13, 53, 24
165.55, 13, 53, 25
166.0, 13, 53, 26
166.7, 13, 53, 27
166.05, 13, 53, 28
166.05, 13, 53, 29
165.65, 13, 53, 30
164.8, 13, 53, 31
166.0, 13, 53, 32
165.0, 13, 53, 33
166.0, 13, 53, 34
165.35, 13, 53, 35
166.0, 13, 53, 36
166.15, 13, 53, 37
166.75, 13, 53, 38
168.15, 13, 53, 39
169.3, 13, 53, 40
168.35, 13, 53, 41
168.85, 13, 53, 42
167.95, 13, 53, 43
167.6, 13, 53, 44
167.6, 13, 53, 45
167.6, 13, 53, 47
168.0, 13, 53, 48
169.5, 13, 53, 49
169.5, 13, 53, 50
169.5, 13, 53, 51
169.5, 13, 53, 52
168.65, 13, 53, 53
168.8, 13, 53, 54
167.1, 13, 53, 55
167.4, 13, 53, 56
167.4, 13, 53, 57
166.7, 13, 53, 58
166.85, 13, 53, 59
167.45, 13, 54, 0
167.3, 13, 54, 1
167.3, 13, 54, 2
166.4, 13, 54, 3
166.0, 13, 54, 4
166.4, 13, 54, 5
165.95, 13, 54, 6
166.75, 13, 54, 7
168.0, 13, 54, 9
168.0, 13, 54, 10
168.85, 13, 54, 11
168.85, 13, 54, 12
167.35, 13, 54, 13
167.85, 13, 54, 14
167.7, 13, 54, 15
168.35, 13, 54, 16
168.05, 13, 54, 17
169.0, 13, 54, 18
169.6, 13, 54, 19
169.6, 13, 54, 20
169.3, 13, 54, 21
169.3, 13, 54, 22
168.55, 13, 54, 23
168.55, 13, 54, 24
167.35, 13, 54, 25
167.5, 13, 54, 26
165.7, 13, 54, 27
165.9, 13, 54, 28
167.25, 13, 54, 30
167.5, 13, 54, 32
167.2, 13, 54, 33
167.2, 13, 54, 34
167.7, 13, 54, 35
168.0, 13, 54, 36
168.0, 13, 54, 37
167.95, 13, 54, 38
167.95, 13, 54, 39
167.95, 13, 54, 40
169.0, 13, 54, 41
169.25, 13, 54, 42
169.45, 13, 54, 43
169.0, 13, 54, 44
169.0, 13, 54, 45
169.7, 13, 54, 46
168.25, 13, 54, 47
168.25, 13, 54, 48
168.35, 13, 54, 49
168.85, 13, 54, 50
168.3, 13, 54, 51
168.0, 13, 54, 52
168.35, 13, 54, 54
168.65, 13, 54, 55
168.6, 13, 54, 56
167.7, 13, 54, 57
166.4, 13, 54, 58
167.2, 13, 54, 59
167.8, 13, 55, 0
166.75, 13, 55, 1
167.45, 13, 55, 2
166.45, 13, 55, 3
166.5, 13, 55, 4
165.9, 13, 55, 5
165.9, 13, 55, 6
167.4, 13, 55, 7
169.8, 13, 55, 8
169.85, 13, 55, 9
170.3, 13, 55, 10
170.8, 13, 55, 11
170.8, 13, 55, 12
170.6, 13, 55, 13
171.0, 13, 55, 14
172.0, 13, 55, 15
172.35, 13, 55, 17
171.3, 13, 55, 18
171.0, 13, 55, 19
170.4, 13, 55, 20
171.25, 13, 55, 21
170.0, 13, 55, 22
170.0, 13, 55, 23
170.6, 13, 55, 24
169.55, 13, 55, 25
169.65, 13, 55, 26
170.1, 13, 55, 27
169.65, 13, 55, 28
169.35, 13, 55, 29
169.0, 13, 55, 30
168.9, 13, 55, 31
169.45, 13, 55, 32
170.1, 13, 55, 33
171.05, 13, 55, 34
171.15, 13, 55, 35
169.8, 13, 55, 36
169.85, 13, 55, 37
169.85, 13, 55, 39
170.55, 13, 55, 40
170.45, 13, 55, 41
170.95, 13, 55, 42
171.05, 13, 55, 43
171.05, 13, 55, 44
171.7, 13, 55, 45
171.95, 13, 55, 46
170.85, 13, 55, 47
170.55, 13, 55, 48
171.5, 13, 55, 49
171.5, 13, 55, 50
170.7, 13, 55, 51
170.7, 13, 55, 52
170.9, 13, 55, 53
171.0, 13, 55, 54
171.1, 13, 55, 55
171.0, 13, 55, 56
169.8, 13, 55, 57
169.8, 13, 55, 58
170.25, 13, 55, 59
171.3, 13, 56, 0
170.9, 13, 56, 1
171.4, 13, 56, 3
170.7, 13, 56, 4
170.35, 13, 56, 5
170.7, 13, 56, 6
171.0, 13, 56, 7
170.55, 13, 56, 8
171.1, 13, 56, 9
171.1, 13, 56, 10
169.45, 13, 56, 11
168.7, 13, 56, 12
168.65, 13, 56, 13
169.0, 13, 56, 14
170.4, 13, 56, 15
170.1, 13, 56, 17
169.6, 13, 56, 18
169.6, 13, 56, 20
169.65, 13, 56, 21
168.0, 13, 56, 22
167.4, 13, 56, 23
168.0, 13, 56, 24
166.95, 13, 56, 25
166.55, 13, 56, 27
166.5, 13, 56, 29
166.0, 13, 56, 30
168.15, 13, 56, 31
168.05, 13, 56, 32
167.1, 13, 56, 33
167.5, 13, 56, 35
166.25, 13, 56, 36
166.25, 13, 56, 37
166.25, 13, 56, 38
166.25, 13, 56, 39
166.0, 13, 56, 40
166.85, 13, 56, 41
167.75, 13, 56, 43
169.3, 13, 56, 44
169.4, 13, 56, 45
168.95, 13, 56, 46
168.9, 13, 56, 47
168.75, 13, 56, 49
169.7, 13, 56, 50
169.25, 13, 56, 51
168.5, 13, 56, 52
169.4, 13, 56, 53
169.15, 13, 56, 55
170.0, 13, 56, 56
170.0, 13, 56, 57
168.9, 13, 56, 58
169.35, 13, 56, 59
170.15, 13, 57, 1
170.15, 13, 57, 2
170.15, 13, 57, 4
169.9, 13, 57, 5
169.85, 13, 57, 7
167.5, 13, 57, 8
168.05, 13, 57, 9
169.0, 13, 57, 10
169.25, 13, 57, 12
169.25, 13, 57, 13
169.2, 13, 57, 14
169.2, 13, 57, 16
169.2, 13, 57, 17
168.6, 13, 57, 18
168.6, 13, 57, 19
168.5, 13, 57, 20
167.9, 13, 57, 22
167.7, 13, 57, 23
169.35, 13, 57, 25
169.3, 13, 57, 26
167.85, 13, 57, 28
168.3, 13, 57, 29
168.45, 13, 57, 30
169.2, 13, 57, 31
168.4, 13, 57, 32
168.4, 13, 57, 34
168.7, 13, 57, 35
168.7, 13, 57, 36
168.7, 13, 57, 37
168.7, 13, 57, 38
167.75, 13, 57, 39
167.15, 13, 57, 40
167.65, 13, 57, 41
167.05, 13, 57, 42
167.8, 13, 57, 43
168.0, 13, 57, 44
169.0, 13, 57, 45
169.1, 13, 57, 46
168.6, 13, 57, 47
168.6, 13, 57, 48
166.7, 13, 57, 49
166.75, 13, 57, 50
165.95, 13, 57, 51
165.95, 13, 57, 52
164.75, 13, 57, 53
165.4, 13, 57, 54
165.8, 13, 57, 56
166.65, 13, 57, 57
166.45, 13, 57, 58
166.65, 13, 57, 59
166.05, 13, 58, 0
166.55, 13, 58, 1
166.65, 13, 58, 2
166.25, 13, 58, 3
166.65, 13, 58, 4
167.6, 13, 58, 5
167.7, 13, 58, 6
167.05, 13, 58, 7
166.65, 13, 58, 8
166.65, 13, 58, 9
166.65, 13, 58, 10
166.05, 13, 58, 11
165.6, 13, 58, 12
165.0, 13, 58, 14
165.7, 13, 58, 15
165.4, 13, 58, 16
165.15, 13, 58, 17
164.95, 13, 58, 18
164.5, 13, 58, 19
164.6, 13, 58, 20
164.85, 13, 58, 22
165.2, 13, 58, 23
165.9, 13, 58, 24
166.0, 13, 58, 25
166.05, 13, 58, 26
165.95, 13, 58, 27
165.3, 13, 58, 28
165.6, 13, 58, 29
165.55, 13, 58, 30
165.85, 13, 58, 31
166.45, 13, 58, 32
168.1, 13, 58, 33
168.05, 13, 58, 34
168.4, 13, 58, 35
167.75, 13, 58, 37
167.6, 13, 58, 38
168.1, 13, 58, 39
168.45, 13, 58, 40
168.45, 13, 58, 42
167.9, 13, 58, 43
167.45, 13, 58, 44
167.35, 13, 58, 45
167.35, 13, 58, 46
167.6, 13, 58, 47
167.8, 13, 58, 48
168.0, 13, 58, 50
167.2, 13, 58, 51
166.15, 13, 58, 52
166.15, 13, 58, 53
166.5, 13, 58, 55
166.0, 13, 58, 56
166.5, 13, 58, 57
166.05, 13, 58, 58
166.0, 13, 58, 59
166.0, 13, 59, 0
165.0, 13, 59, 2
164.7, 13, 59, 3
165.45, 13, 59, 4
165.3, 13, 59, 5
165.45, 13, 59, 6
166.9, 13, 59, 7
168.0, 13, 59, 9
167.7, 13, 59, 10
168.25, 13, 59, 11
167.2, 13, 59, 12
167.25, 13, 59, 14
168.75, 13, 59, 15
169.1, 13, 59, 17
170.2, 13, 59, 18
170.4, 13, 59, 19
170.4, 13, 59, 20
170.7, 13, 59, 21
170.2, 13, 59, 23
170.05, 13, 59, 24
169.15, 13, 59, 26
168.55, 13, 59, 27
168.2, 13, 59, 28
168.2, 13, 59, 29
169.05, 13, 59, 30
169.05, 13, 59, 31
170.05, 13, 59, 32
170.1, 13, 59, 34
170.1, 13, 59, 35
170.0, 13, 59, 36
171.0, 13, 59, 37
170.9, 13, 59, 39
174.3, 13, 59, 40
174.15, 13, 59, 41
174.95, 13, 59, 42
176.45, 13, 59, 43
177.5, 13, 59, 44
177.9, 13, 59, 46
175.8, 13, 59, 47
176.25, 13, 59, 48
174.65, 13, 59, 49
174.5, 13, 59, 50
174.2, 13, 59, 52
174.15, 13, 59, 53
175.6, 13, 59, 54
174.1, 13, 59, 55
174.9, 13, 59, 56
172.9, 13, 59, 57
173.35, 13, 59, 58
172.15, 13, 59, 59
172.65, 14, 0, 1
172.0, 14, 0, 2
171.6, 14, 0, 3
171.2, 14, 0, 4
171.55, 14, 0, 5
171.75, 14, 0, 7
172.8, 14, 0, 8
172.95, 14, 0, 9
173.95, 14, 0, 10
174.8, 14, 0, 11
175.2, 14, 0, 13
175.5, 14, 0, 14
175.5, 14, 0, 15
175.0, 14, 0, 16
175.0, 14, 0, 17
172.7, 14, 0, 19
173.95, 14, 0, 20
174.6, 14, 0, 21
175.45, 14, 0, 22
176.25, 14, 0, 23
175.7, 14, 0, 24
173.55, 14, 0, 26
173.7, 14, 0, 27
173.7, 14, 0, 28
176.0, 14, 0, 30
176.8, 14, 0, 31
176.85, 14, 0, 32
176.8, 14, 0, 34
175.65, 14, 0, 35
175.45, 14, 0, 37
176.3, 14, 0, 38
175.05, 14, 0, 39
175.9, 14, 0, 41
175.4, 14, 0, 42
176.45, 14, 0, 43
178.1, 14, 0, 44
180.7, 14, 0, 45
181.35, 14, 0, 46
182.75, 14, 0, 48
185.0, 14, 0, 49
183.3, 14, 0, 50
182.6, 14, 0, 51
182.95, 14, 0, 52
181.4, 14, 0, 53
181.35, 14, 0, 54
182.3, 14, 0, 55
182.5, 14, 0, 57
183.75, 14, 0, 58
183.8, 14, 0, 59
182.95, 14, 1, 0
184.2, 14, 1, 2
184.4, 14, 1, 3
186.1, 14, 1, 4
189.45, 14, 1, 6
186.6, 14, 1, 7
187.05, 14, 1, 9
185.1, 14, 1, 10
186.75, 14, 1, 11
188.45, 14, 1, 12
187.5, 14, 1, 13
186.95, 14, 1, 15
187.7, 14, 1, 16
186.25, 14, 1, 17
186.45, 14, 1, 18
185.2, 14, 1, 20
186.0, 14, 1, 21
185.4, 14, 1, 22
185.35, 14, 1, 23
186.0, 14, 1, 25
184.9, 14, 1, 26
184.85, 14, 1, 27
184.0, 14, 1, 28
183.95, 14, 1, 29
183.7, 14, 1, 30
182.3, 14, 1, 31
182.15, 14, 1, 32
182.75, 14, 1, 34
183.65, 14, 1, 35
182.35, 14, 1, 36
183.55, 14, 1, 37
183.9, 14, 1, 38
181.5, 14, 1, 40
181.95, 14, 1, 41
182.35, 14, 1, 42
181.85, 14, 1, 43
181.75, 14, 1, 45
181.85, 14, 1, 47
181.55, 14, 1, 48
181.45, 14, 1, 49
181.8, 14, 1, 50
182.3, 14, 1, 51
181.85, 14, 1, 52
181.0, 14, 1, 54
181.3, 14, 1, 55
181.45, 14, 1, 56
182.55, 14, 1, 57
181.3, 14, 1, 58
183.5, 14, 1, 59
181.65, 14, 2, 0
181.2, 14, 2, 2
180.3, 14, 2, 3
181.0, 14, 2, 4
181.2, 14, 2, 8
180.9, 14, 2, 9
181.1, 14, 2, 10
181.6, 14, 2, 11
182.5, 14, 2, 13
182.75, 14, 2, 14
181.8, 14, 2, 16
180.5, 14, 2, 17
181.15, 14, 2, 18
180.9, 14, 2, 19
181.1, 14, 2, 20
180.35, 14, 2, 22
179.5, 14, 2, 23
179.15, 14, 2, 24
179.0, 14, 2, 25
178.35, 14, 2, 27
178.5, 14, 2, 28
178.45, 14, 2, 29
177.6, 14, 2, 30
177.05, 14, 2, 31
177.6, 14, 2, 32
177.2, 14, 2, 33
177.7, 14, 2, 34
177.7, 14, 2, 36
176.55, 14, 2, 37
175.95, 14, 2, 38
175.8, 14, 2, 39
176.35, 14, 2, 40
175.0, 14, 2, 41
175.05, 14, 2, 42
173.8, 14, 2, 43
173.5, 14, 2, 44
173.1, 14, 2, 46
172.65, 14, 2, 47
173.1, 14, 2, 48
173.4, 14, 2, 49
173.5, 14, 2, 50
175.2, 14, 2, 52
174.05, 14, 2, 53
173.4, 14, 2, 54
172.25, 14, 2, 55
172.45, 14, 2, 56
173.35, 14, 2, 58
172.5, 14, 2, 59
172.6, 14, 3, 1
171.1, 14, 3, 2
170.2, 14, 3, 3
170.9, 14, 3, 5
172.15, 14, 3, 6
172.7, 14, 3, 7
172.95, 14, 3, 8
172.9, 14, 3, 10
172.95, 14, 3, 11
173.0, 14, 3, 12
173.1, 14, 3, 14
173.0, 14, 3, 15
172.35, 14, 3, 16
172.35, 14, 3, 17
171.85, 14, 3, 18
171.4, 14, 3, 20
171.6, 14, 3, 21
171.5, 14, 3, 22
171.65, 14, 3, 23
171.6, 14, 3, 25
172.2, 14, 3, 26
171.4, 14, 3, 27
172.0, 14, 3, 28
171.25, 14, 3, 29
170.5, 14, 3, 31
171.35, 14, 3, 32
170.9, 14, 3, 33
169.6, 14, 3, 34
170.05, 14, 3, 35
169.2, 14, 3, 36
169.15, 14, 3, 38
169.5, 14, 3, 39
168.45, 14, 3, 40
168.05, 14, 3, 41
169.15, 14, 3, 42
168.55, 14, 3, 44
168.0, 14, 3, 45
166.8, 14, 3, 46
166.85, 14, 3, 47
168.0, 14, 3, 49
167.65, 14, 3, 50
166.4, 14, 3, 52
166.05, 14, 3, 53
165.7, 14, 3, 54
165.5, 14, 3, 55
166.45, 14, 3, 56
166.2, 14, 3, 58
166.5, 14, 3, 59
166.5, 14, 4, 0
165.6, 14, 4, 1
165.65, 14, 4, 2
164.5, 14, 4, 4
163.5, 14, 4, 5
163.7, 14, 4, 7
162.55, 14, 4, 8
163.3, 14, 4, 10
163.45, 14, 4, 11
163.35, 14, 4, 12
163.8, 14, 4, 14
163.75, 14, 4, 15
163.7, 14, 4, 16
165.5, 14, 4, 17
167.0, 14, 4, 18
166.5, 14, 4, 19
167.0, 14, 4, 21
166.0, 14, 4, 22
166.0, 14, 4, 23
165.05, 14, 4, 24
166.1, 14, 4, 25
166.45, 14, 4, 26
165.2, 14, 4, 27
166.4, 14, 4, 28
166.95, 14, 4, 30
166.9, 14, 4, 31
168.0, 14, 4, 33
167.75, 14, 4, 34
167.9, 14, 4, 35
168.2, 14, 4, 37
168.75, 14, 4, 38
168.95, 14, 4, 39
168.3, 14, 4, 41
168.8, 14, 4, 42
168.8, 14, 4, 44
168.0, 14, 4, 45
167.25, 14, 4, 47
168.8, 14, 4, 48
169.0, 14, 4, 49
169.95, 14, 4, 50
171.0, 14, 4, 52
171.9, 14, 4, 53
171.2, 14, 4, 54
170.9, 14, 4, 55
169.65, 14, 4, 56
169.7, 14, 4, 57
168.3, 14, 4, 58
167.95, 14, 5, 0
169.0, 14, 5, 1
168.0, 14, 5, 2
168.55, 14, 5, 3
169.65, 14, 5, 4
169.2, 14, 5, 5
169.55, 14, 5, 7
169.65, 14, 5, 8
170.0, 14, 5, 9
171.0, 14, 5, 11
172.6, 14, 5, 12
172.35, 14, 5, 13
171.6, 14, 5, 14
170.35, 14, 5, 16
170.45, 14, 5, 17
170.45, 14, 5, 18
171.35, 14, 5, 19
170.4, 14, 5, 20
170.05, 14, 5, 22
170.4, 14, 5, 23
169.7, 14, 5, 24
169.6, 14, 5, 25
169.7, 14, 5, 26
169.45, 14, 5, 27
169.45, 14, 5, 29
168.7, 14, 5, 30
168.0, 14, 5, 31
167.1, 14, 5, 32
168.75, 14, 5, 33
168.65, 14, 5, 34
169.45, 14, 5, 36
167.85, 14, 5, 37
167.85, 14, 5, 38
169.0, 14, 5, 39
168.65, 14, 5, 40
168.65, 14, 5, 41
168.65, 14, 5, 42
168.65, 14, 5, 43
170.0, 14, 5, 45
170.2, 14, 5, 46
170.35, 14, 5, 47
169.75, 14, 5, 48
168.9, 14, 5, 49
169.4, 14, 5, 50
169.7, 14, 5, 51
169.65, 14, 5, 52
169.5, 14, 5, 53
170.0, 14, 5, 54
170.0, 14, 5, 56
170.0, 14, 5, 57
170.55, 14, 5, 58
170.55, 14, 5, 59
169.9, 14, 6, 1
169.55, 14, 6, 2
170.0, 14, 6, 3
169.95, 14, 6, 5
169.95, 14, 6, 6
169.9, 14, 6, 8
170.95, 14, 6, 9
171.0, 14, 6, 10
171.0, 14, 6, 11
171.0, 14, 6, 12
169.0, 14, 6, 13
170.05, 14, 6, 15
169.35, 14, 6, 16
168.5, 14, 6, 17
168.5, 14, 6, 18
169.35, 14, 6, 19
169.35, 14, 6, 20
170.25, 14, 6, 22
170.5, 14, 6, 23
172.2, 14, 6, 24
171.8, 14, 6, 25
171.65, 14, 6, 27
171.95, 14, 6, 28
171.15, 14, 6, 29
172.45, 14, 6, 30
173.85, 14, 6, 32
174.1, 14, 6, 33
174.65, 14, 6, 34
175.5, 14, 6, 35
177.0, 14, 6, 36
176.4, 14, 6, 38
178.0, 14, 6, 39
178.7, 14, 6, 40
178.25, 14, 6, 42
178.4, 14, 6, 43
178.35, 14, 6, 44
178.65, 14, 6, 45
179.35, 14, 6, 46
179.5, 14, 6, 48
179.95, 14, 6, 49
180.15, 14, 6, 50
180.3, 14, 6, 51
181.0, 14, 6, 52
182.5, 14, 6, 53
181.95, 14, 6, 55
181.1, 14, 6, 56
180.65, 14, 6, 58
179.05, 14, 6, 59
179.5, 14, 7, 0
181.8, 14, 7, 2
180.9, 14, 7, 3
180.7, 14, 7, 4
180.0, 14, 7, 5
180.8, 14, 7, 6
181.15, 14, 7, 8
180.85, 14, 7, 9
180.5, 14, 7, 11
180.6, 14, 7, 13
179.95, 14, 7, 14
179.9, 14, 7, 15
178.7, 14, 7, 16
180.0, 14, 7, 18
179.85, 14, 7, 19
180.0, 14, 7, 20
179.7, 14, 7, 21
179.95, 14, 7, 22
181.45, 14, 7, 24
182.1, 14, 7, 25
183.45, 14, 7, 26
183.75, 14, 7, 27
183.75, 14, 7, 29
184.0, 14, 7, 31
183.9, 14, 7, 32
184.55, 14, 7, 33
183.55, 14, 7, 34
183.3, 14, 7, 35
183.45, 14, 7, 36
182.2, 14, 7, 37
182.55, 14, 7, 38
182.0, 14, 7, 39
182.45, 14, 7, 40
182.15, 14, 7, 41
183.15, 14, 7, 43
184.6, 14, 7, 44
185.2, 14, 7, 46
187.0, 14, 7, 47
186.6, 14, 7, 49
184.85, 14, 7, 50
184.45, 14, 7, 52
185.4, 14, 7, 54
187.0, 14, 7, 55
186.15, 14, 7, 56
185.35, 14, 7, 58
184.0, 14, 7, 59
184.65, 14, 8, 0
183.9, 14, 8, 1
183.9, 14, 8, 2
182.95, 14, 8, 4
183.3, 14, 8, 5
182.0, 14, 8, 6
180.85, 14, 8, 7
180.95, 14, 8, 8
182.35, 14, 8, 9
182.0, 14, 8, 11
180.95, 14, 8, 12
182.6, 14, 8, 13
182.5, 14, 8, 14
182.1, 14, 8, 15
180.85, 14, 8, 17
181.05, 14, 8, 18
182.0, 14, 8, 19
181.75, 14, 8, 21
181.45, 14, 8, 22
180.4, 14, 8, 23
180.9, 14, 8, 24
180.35, 14, 8, 25
180.05, 14, 8, 27
178.65, 14, 8, 28
179.0, 14, 8, 29
179.4, 14, 8, 30
179.25, 14, 8, 31
178.55, 14, 8, 32
179.3, 14, 8, 33
178.35, 14, 8, 34
178.8, 14, 8, 35
178.95, 14, 8, 37
179.65, 14, 8, 38
178.65, 14, 8, 39
179.55, 14, 8, 41
180.75, 14, 8, 43
180.1, 14, 8, 44
180.2, 14, 8, 45
179.35, 14, 8, 46
180.2, 14, 8, 47
182.0, 14, 8, 49
181.05, 14, 8, 50
181.05, 14, 8, 51
181.05, 14, 8, 53
181.6, 14, 8, 54
182.75, 14, 8, 55
182.7, 14, 8, 56
182.5, 14, 8, 58
181.55, 14, 8, 59
181.55, 14, 9, 0
182.45, 14, 9, 2
181.25, 14, 9, 3
181.95, 14, 9, 4
182.15, 14, 9, 6
182.95, 14, 9, 7
183.0, 14, 9, 9
181.3, 14, 9, 10
181.7, 14, 9, 11
181.75, 14, 9, 12
182.55, 14, 9, 13
181.55, 14, 9, 15
181.9, 14, 9, 16
182.15, 14, 9, 17
182.75, 14, 9, 18
182.0, 14, 9, 20
182.95, 14, 9, 21
183.9, 14, 9, 22
183.0, 14, 9, 23
182.65, 14, 9, 25
